"DateYYMMDD","TimeHHMM","CO_CerroNavia","CO_ElBosque","CO_Independencia","CO_LasCondes","CO_OHiggins","CO_PuenteAlto","CO_Talagante","Hum_CerroNavia","Hum_ElBosque","Hum_Independencia","Hum_LasCondes","Hum_OHiggins","Hum_PuenteAlto","Hum_Talagante","SO2_ElBosque","SO2_PuenteAlto","SO2_Talagante","Temp_CerroNavia","Temp_ElBosque","Temp_Independencia","Temp_LasCondes","Temp_OHiggins","Temp_PuenteAlto","Temp_Talagante","WindSpeed_CerroNavia","WindSpeed_ElBosque","WindSpeed_Independencia","WindSpeed_LasCondes","WindSpeed_OHiggins","WindSpeed_PuenteAlto","WindSpeed_Talagante"
180204,2200,0.4,0.38,0.12,0.28,0.39,0.17,0.21,67.3333,64.7688,62,60.6667,62.2594,68.6023,92.1023,1,3.57,1,18.25,19.188,21.6833,20.075,19.2797,18.5797,14.3191,1.49154,1.3711,1.27875,1.11924,1.56121,1.47897,0.88717
180204,2300,0.35,0.35,0.1,0.34,0.39,0.14,0.21,71.4167,67.8506,64.9167,64.3333,65.6841,71.3508,93.0179,1,4.24,1,17.3917,18.3626,20.9,19.4333,18.3293,17.646,14.1022,1.11958,1.12525,1.42258,1.12478,1.18849,1.48249,0.526381
180204,300,0.43,0.38,0.1,0.47,0.37,0.28,0.21,76.25,78.1006,72.7676,79,71.7673,77.7676,95.0179,1,3.4,1,16.2333,16.7293,19.471,17.275,16.8543,16.9793,12.4605,0.597136,0.518662,0.502175,0.342839,0.602964,0.390636,0.367323
180204,400,0.4,0.43,0.14,0.45,0.39,0.46,0.2,79,79.9326,76,83.1667,73.6826,77.9329,95.8333,1,3.32,1,15.4167,16.2373,18.9583,16.5917,16.2457,16.8858,12.0437,0.424375,0.598809,0.784232,1.25194,0.523802,0.78299,0.053923
180204,500,0.4,0.46,0.13,0.49,0.44,0.46,0.23,81.3333,80.4312,76.9092,83.5,75.4312,77.6814,96.0833,1,3.32,1,14.9083,15.9768,18.6333,16.2833,15.4435,16.6869,11.9919,0.49515,0.598809,0.423032,0.522892,0.679446,0.145651,0.10938
180204,600,0.49,0.49,0.19,0.45,0.46,0.63,0.23,81.9167,80.0131,77.5833,80.6667,76.5131,77.75,96.6799,1,3.32,1,14.9917,16.07,18.3667,16.5417,15.4766,16.77,11.9099,0.241211,0.392191,0.406842,1.70582,0.496326,0.137607,0.0955908
180204,700,0.44,0.54,0.17,0.45,0.53,0.51,0.28,73.0833,72.095,69.75,69.75,68.9285,69.0117,91.9285,1,3.32,1,17.2833,18.6612,20.1917,19.0917,18.0362,19.4529,14.4682,0.623179,0.841716,0.657483,0.806514,0.854532,0.301891,0.140846
180204,800,0.39,0.43,0.19,0.49,0.42,0.49,0.26,62,59.3384,60.1667,64.0833,58.3384,61.9218,76.3435,1,3.32,1,20.5667,22.7026,22.8917,20.8667,21.8609,21.9859,18.4526,0.477543,0.556726,0.401055,0.742895,0.357979,0.249027,0.449924
180204,900,0.35,0.37,0.1,0.47,0.36,0.36,0.25,52.6667,53.6711,53.1667,57.4167,49.9211,56.0877,66.842,1,3.24,1,23.475,24.6689,25.4833,22.7,24.8189,23.8605,21.5939,0.443565,0.556726,0.44963,2.18163,0.485006,0.764339,0.977951
180205,0,0.35,0.29,0.1,0.3,0.13,0.14,0.2,73.9167,70.5159,66.7657,64.25,67.6826,73.5994,93.4167,1,4.24,1,16.7833,17.5873,20.3289,18.9917,17.754,17.2873,14.0437,1.17968,0.971972,0.949335,0.455214,0.830454,0.75961,0.318983
180205,100,0.35,0.29,0.1,0.35,0.11,0.13,0.13,78.1667,74.5977,69.5975,70.0979,70.7644,75.4314,93.5979,1,4.43,1,15.875,17.0369,19.7035,18.1119,16.9036,16.8203,14.2101,1.2174,0.971972,1.04375,0.465625,0.977806,1.01815,0.312684
180205,1000,0.35,0.36,0.15,0.57,0.28,0.28,0.11,50.8333,51.584,51,50,47.584,55.5007,67.5847,1,4.9,1,24.2333,24.8671,25.9333,24.3333,25.0337,24.0004,22.0087,0.960367,0.996643,0.823608,2.69833,0.884121,1.73197,1.17348
180205,1100,0.35,0.37,0.1,0.44,0.21,0.24,0.12,43.4167,45.3333,43.5833,43.5,41.0833,52.8333,59.75,1,4.74,1,26.7,27.6917,28.35,26.3,27.4417,25.1583,25.35,1.69173,2.00589,1.36629,2.86616,1.52331,2.45219,1.33258
180205,1200,0.37,0.34,0.1,0.34,0.18,0.24,0.18,40.25,44.6805,40.6667,39.25,39.2638,48.1806,56.0972,1,4.4,1,28.225,28.2251,29.3583,27.725,28.4402,26.7819,27.0902,2.63329,3.40879,2.11428,3.74432,2.50791,3.32428,1.73803
180205,1300,0.42,0.28,0.12,0.35,0.18,0.18,0.18,38.9298,43.9297,40.1667,36.8333,39.3464,49.2632,54.3465,1,4.15,1,28.8815,28.3398,29.9167,28.3727,28.9232,26.6482,27.9339,3.48356,3.40879,2.40067,4.31455,3.051,4.84452,2.12811
180205,1400,0.16,0.28,0.18,0.37,0.18,0.15,0.13,37.25,43.5123,41.0001,37.0002,39.8456,47.3458,54.2625,1,3.99,1,29.4083,28.2812,29.6,28.5,28.8395,27.0562,27.8479,3.11493,3.40879,2.61555,3.70509,3.2624,4.5,2.54724
180205,1500,0.15,0.26,0.15,0.37,0.18,0.18,0.11,41.75,47.8449,44.3333,38.5833,43.4283,50.595,59.1784,1,3.4,1,27.5833,27.0058,28.8833,27.9417,27.7975,26.1641,25.6058,3.8363,3.44528,2.7956,3.71664,3.2642,4.7764,2.63188
180205,1600,0.15,0.28,0.17,0.37,0.18,0.21,0.11,45,50.1776,47.5,41.5,46.2609,53.511,64.3552,1,3.32,1,26.35,25.9804,27.8417,27.0167,26.5304,25.3304,23.3138,3.43718,3.51683,2.63226,3.62917,3.0159,4.72578,3.031
180205,1700,0.47,0.36,0.15,0.42,0.18,0.19,0.11,50.5833,55.5101,53.4167,48,50.9268,58.4269,65.0208,1,3.32,1,24.2083,23.9468,25.5083,24.8167,24.3551,23.1301,22.9301,2.73715,3.10626,2.3222,2.94009,2.7714,4.24532,2.67003
180205,1800,0.5,0.37,0.18,0.38,0.18,0.23,0.11,53.1667,58.8427,55.3333,51.5833,53.7594,60.7595,65.6858,1,3.32,1,23.35,22.9714,24.8417,23.4583,23.3964,22.013,22.5298,2.33318,2.36989,1.67966,2.45217,2.32349,3.00816,2.27008
180205,1900,0.37,0.37,0.24,0.4,0.18,0.22,0.11,55.8333,60.2587,57.4167,56,55.092,62.6755,69.9343,1,3.32,1,22.2583,22.1543,24.1818,22.4833,22.7876,21.4376,19.7711,2.30045,1.83599,1.65923,1.64272,1.69631,2.30579,1.53704
180205,200,0.35,0.28,0.1,0.36,0.15,0.15,0.11,81,76.8462,72.2628,76.0964,73.5129,76.4299,93.0132,1,4.1,1,15.4583,16.6199,19.1614,17.5282,16.1532,16.5615,14.1599,0.677826,0.518662,0.457862,0.455214,0.703919,0.866278,0.238773
180205,2000,0.35,0.36,0.16,0.39,0.18,0.25,0.11,58.3333,60.0912,58.75,59.5,57.5912,64.3494,78.0994,1,3.32,1,21.1417,21.279,23.4667,21.5167,21.6123,20.4457,17.8373,1.77472,1.8172,1.44298,1.16952,2.03507,2.07542,1.29308
180205,2100,0.35,0.36,0.17,0.39,0.19,0.24,0.11,61.8333,62.0072,62.0002,61.1667,60.9239,61.7573,84.5979,1,3.32,1,19.9167,19.9536,22.2667,20.7667,20.0369,19.4203,16.2787,1.52662,1.3711,0.968236,1.02864,1.43151,1.66395,0.570692
180205,2200,0.36,0.36,0.27,0.41,0.18,0.16,0.11,63.3333,64.1797,61.5,62.4167,61.4232,60.6733,88.9299,1,3.32,1,19.3583,19.3449,22.0615,19.9333,19.7115,18.8615,15.1767,0.845533,0.563402,1.18187,0.959817,0.542706,0.996287,0.403828
180205,2300,0.38,0.4,0.22,0.39,0.22,0.2,0.11,63.75,61.0059,58.6667,63.3333,60.8391,60.7559,92.1785,1,3.32,1,19.0917,19.1446,22.05,19.3917,19.6946,18.8029,14.3182,0.495296,0.559224,1.2008,0.738432,0.458691,0.555692,0.282303
180205,300,0.35,0.28,0.1,0.34,0.18,0.21,0.11,83.25,77.75,76.0946,74.75,75.5115,77.4285,93.2617,1,3.49,1,15,16.3446,18.5945,17.825,15.7181,16.6696,14.0598,0.655606,0.733909,0.950622,0.501883,0.926221,0.543464,0.333411
180205,400,0.35,0.34,0.1,0.33,0.18,0.24,0.11,84.6667,79.5933,79.0004,76.5833,78.51,78.4167,93,1,3.32,1,14.7583,15.9095,18.0583,17.325,15.2263,16.5858,14.0902,0.334793,0.598809,0.477968,1.70252,0.718294,0.413473,0.615969
180205,500,0.37,0.34,0.1,0.37,0.2,0.34,0.11,85.4167,81.1753,79.4167,79.5,79.5918,79.9255,92.8333,1,3.32,1,14.6178,15.4261,18.05,16.8333,14.9178,16.0271,14.0761,0.85403,1.45638,0.684468,0.712605,0.99525,0.86087,0.749469
180205,600,0.49,0.45,0.16,0.37,0.32,0.59,0.11,88.25,82.0833,81.4167,77.75,81.0983,80.0073,91.9164,1,3.49,1,14.1583,15.0827,17.7583,17.0333,14.6009,15.9509,14.2842,0.896243,1.49807,0.81058,0.520922,1.04386,0.493116,0.517201
180205,700,0.48,0.49,0.29,0.45,0.35,0.45,0.11,87.1667,78.1726,77.0833,68.5833,80.4226,75.0891,90.3391,1,4.9,1,14.95,16.5265,18.7667,19.3083,15.309,17.3348,14.8424,1.08744,1.36519,1.11714,0.993454,1.5154,0.859717,0.567597
180205,800,0.45,0.48,0.29,0.45,0.37,0.37,0.11,77,67.9211,69.1667,59.1667,70.7544,64.7544,87.2544,1,5.49,1,17.3417,19.6261,20.8,21.425,18.2761,20.3844,15.6839,1.10155,1.11114,1.09681,2.36034,1.14773,0.868129,0.694876
180205,900,0.41,0.42,0.19,0.5,0.34,0.34,0.11,63.6667,61.0015,60.0833,54.75,60.1682,60.5848,78.7529,1,5.15,1,20.55,21.684,23.3083,22.9917,21.184,21.959,18.1674,1.14893,1.18308,1.14599,2.54627,1.40843,1.64747,1.04531
180206,0,0.38,0.39,0.24,0.3,0.26,0.35,0.11,66.4167,62.4217,60.1718,66.0004,63.1717,62.4218,93.677,1,3.49,1,18.25,18.7442,21.5858,19.225,18.9692,18.7108,13.9902,1.06429,0.556726,0.877086,0.756292,1.10808,0.581931,0.333844
180206,100,0.34,0.38,0.18,0.33,0.19,0.25,0.11,71.75,67.0918,65.8419,65.9167,65.4253,67.6755,94,1,3.76,1,17.175,17.9854,20.3771,19.1833,17.9938,17.7438,14.1761,0.441237,0.453544,0.749091,0.756292,0.758678,0.858395,0.348412
180206,1000,0.35,0.42,0.1,0.55,0.23,0.3,0.11,56,56.6791,56.5833,56.3333,54.9283,57.8458,74.9417,1,3.32,1,22.7,23.0395,24.3083,22.25,22.7808,22.2312,19.9812,1.41713,1.18308,1.09221,2.61412,1.21686,1.53842,1.39814
180206,1100,0.34,0.41,0.1,0.41,0.21,0.23,0.11,52.25,55.7617,52.25,48.8333,50.7617,56.595,67.8567,1,3.32,1,23.8917,24.4241,25.4333,24.3167,24.3141,23.5059,22.2975,2.64058,2.17317,1.92487,3.33944,2.07053,2.86447,1.98255
180206,1200,0.32,0.4,0.1,0.37,0.18,0.15,0.11,48.8333,52.0943,49.4167,43.6667,48.5943,57.5943,62.011,1,3.99,1,25.225,25.6055,27.05,26.025,25.6472,24.1305,24.1138,2.72802,3.10626,2.02377,2.94009,2.5179,3.36936,2.19628
180206,1300,0.25,0.38,0.1,0.36,0.11,0.14,0.11,43.4167,46.2603,46.5,42.0833,44.4269,53.9269,56.0936,1,4.07,1,27.1167,27.6384,28.1667,27.0333,27.2884,25.3551,26.4384,2.51526,3.40879,2.11585,3.03545,2.21693,2.98465,1.92091
180206,1400,0.42,0.37,0.1,0.36,0.11,0.15,0.11,39.9167,43.0928,41.8333,39.25,40.2595,48.9262,54.5928,1,4.24,1,28.6833,29.0131,29.925,28.125,28.8381,27.2775,27.2631,2.62184,3.40879,1.89338,3.74432,2.42269,3.23753,2.32757
180206,1500,0.54,0.4,0.1,0.28,0.1,0.18,0.11,40.0002,44.2588,41.0833,38,40.8421,49.4255,52.6755,1,3.65,1,28.625,28.8461,30.2083,28.6583,28.7961,27.2627,27.5211,3.40398,3.44528,2.29192,4.45735,3.13725,4.37159,2.44393
180206,1600,0.54,0.39,0.1,0.25,0.1,0.2,0.11,40,45.7581,44.5,39.8333,41.5914,49.9247,52.0082,1,3.32,1,28.5373,28.2768,28.9083,28.075,28.5123,26.8623,27.2123,3.35364,3.44528,2.87924,3.64106,3.1228,4.46809,2.80979
180206,1700,0.58,0.45,0.1,0.25,0.1,0.25,0.11,41.3333,47.3406,45.8333,41.3333,43.174,50.5906,53.6667,1.44,3.32,1,27.7083,27.437,28.3083,27.3083,27.6954,26.4704,26.137,3.36068,3.44528,2.82625,3.58685,3.15504,4.39535,2.68339
180206,1800,0.56,0.46,0.1,0.25,0.1,0.24,0.11,44,49.5899,48.25,43.5833,46.2566,53.0899,58.8399,1.36,3.32,1,26.3583,26.1116,27.0833,26.4,26.12,25.0533,23.72,3.05319,3.40879,2.67596,2.82042,2.77533,4.38878,2.11256
180206,1900,0.49,0.44,0.1,0.26,0.1,0.25,0.11,49.4167,55.8392,52.6667,50.25,51.5892,58.2559,66.095,1.36,3.32,1,24.0417,23.5946,25.3417,23.8417,23.6862,22.9696,20.9529,2.2747,2.36989,1.75127,1.85271,2.26721,2.94567,1.51326
180206,200,0.27,0.36,0.1,0.36,0.16,0.24,0.11,74.4167,67.1738,66.9167,68.75,68.5903,67.4167,93.8333,1,3.43,1,16.8167,17.6268,20.1351,18.0917,17.2768,17.8351,14.2759,0.643456,0.453544,0.0788504,0.40664,0.965705,0.507832,0.632086
180206,2000,0.45,0.46,0.1,0.24,0.1,0.29,0.11,54.3333,61.3384,56.25,56.1667,55.3384,62.3384,72.2603,1.15,3.32,1,22.2583,21.5026,24.075,22.0917,22.1193,21.4193,18.8193,1.29031,1.05209,1.45962,1.28836,1.4777,1.31233,1.07584
180206,2100,0.41,0.48,0.1,0.26,0.1,0.29,0.11,59.3333,63.2544,59.1667,59.6667,58.8377,63.6711,76.092,1,2.99,1,20.6667,20.6355,23.0833,21.25,20.9022,20.5939,17.5522,1.6479,1.05209,1.38761,1.00774,1.3256,1.48177,0.702241
180206,2200,0.35,0.56,0.1,0.33,0.1,0.33,0.11,63.1667,64.9241,61.6667,66.0833,61.337,66.6741,81.1741,1,3.07,1,19.5917,20.0351,22.425,20.15,20.1185,19.7268,15.8092,1.05966,0.667213,1.02816,0.757201,0.929101,0.869608,0.631213
180206,2300,0.35,0.48,0.11,0.36,0.16,0.42,0.11,65.9167,67.0891,63.3333,73.75,63.4196,69.4226,84.8391,1,3.49,1,18.7917,19.4598,21.8333,19.0083,19.3265,19.1098,14.9007,0.945296,0.563402,0.873849,0.340015,1.00829,0.874638,0.0389184
180206,300,0.3,0.36,0.1,0.36,0.15,0.25,0.11,80.5,75.0056,72.5057,71.3333,74.1724,71.4226,94,1,3.49,1,15.5333,16.4347,19.1264,17.9083,15.809,17.0597,14.309,1.25557,1.36519,1.379,0.998593,1.45624,0.874714,0.78071
180206,400,0.27,0.36,0.1,0.36,0.16,0.24,0.11,85.1667,80.0874,78.421,72,79.3374,77.3376,94,1,3.32,1,14.8333,15.3338,18.2094,17.8333,14.9922,15.8838,14.4173,1.26608,1.49807,0.901834,0.998593,0.967257,1.25211,0.471875
180206,500,0.35,0.36,0.1,0.36,0.2,0.23,0.11,88.4167,80.0027,78.5,73.6667,80.8359,80.9197,93.4197,1,3.32,1,14.225,15.342,18.1417,17.0917,14.767,14.9336,14.3587,1.09071,1.45638,0.410219,0.520922,0.761975,0.871973,0.552912
180206,600,0.41,0.44,0.1,0.39,0.29,0.25,0.11,91.8333,83.1681,83.0833,78.25,83.8,81.8347,94,1,3.32,1,14,14.7669,17.3583,16.4417,14.1252,14.7752,14.3252,1.02358,1.49807,1.06423,0.797749,1.39314,1.22149,0.425722
180206,700,0.45,0.43,0.12,0.47,0.32,0.32,0.11,90,83.1667,84.0833,73.25,80.4226,83.3333,93.8333,1,3.24,1,14.5667,15.1417,17.5833,17.5583,14.6333,14.85,14.5167,1.5721,1.45638,1.31612,1.38076,1.57111,1.17906,0.66805
180206,800,0.45,0.44,0.13,0.53,0.28,0.39,0.11,83.5833,78.1111,78.5833,65.3333,79.3374,77.2778,91.1111,1,3.24,1,16.1917,16.7903,18.95,19.7,17.1732,16.6736,15.2535,0.924951,1.26868,1.12114,0.784735,0.73202,0.883035,0.766862
180206,900,0.45,0.46,0.12,0.53,0.25,0.37,0.11,71.1667,70.8596,65.9167,59.5,66.4412,67.6931,84.5264,1,3.24,1,19.0083,18.9483,21.8833,21.6417,19.2228,19.4149,17.0233,1.33367,1.48316,1.30084,2.68612,2.08797,2.2321,1.02887
180207,0,0.28,0.44,0.1,0.35,0.1,0.26,0.11,68.4167,71.5044,66.4211,76.5,65.5876,74.3376,87.0044,1,3.99,1,17.9917,18.3011,20.9928,18.3667,18.6094,17.7511,14.0755,0.820751,0.724622,0.82753,0.502248,0.88953,0.947252,0.163914
180207,100,0.29,0.32,0.1,0.32,0.19,0.24,0.11,70.9167,73.5862,68.2529,78.9167,67.5029,76.8362,88.6697,1,3.88,1,17.3583,17.459,20.4007,17.8083,18.0007,17.059,13.5171,0.367202,0.400987,0.577388,0.806514,0.756294,0.485228,0.0746675
180207,1000,0.37,0.36,0.1,0.34,0.17,0.44,0.12,46.1667,48.3428,47.5833,48.8333,44.6762,51.5928,59.1762,1,3.32,1,24.975,25.6965,26.7333,24.925,25.7548,24.8964,23.7131,1.6365,2.23116,1.22323,2.99789,1.7043,1.92156,1.42448
180207,1100,0.34,0.31,0.1,0.32,0.11,0.28,0.13,42.75,46.7588,44.5,44.3333,44.0921,51.8421,54.0921,1,4.07,1,27.0583,26.8127,28.0583,25.975,26.5877,25.4294,26.3294,2.58821,3.40879,1.81638,3.33477,2.63092,2.78423,1.57287
180207,1200,0.35,0.33,0.1,0.22,0.1,0.24,0.13,39.0833,44.6747,42.3333,41.1667,41.0914,49.9247,52.5081,1,4.24,1,28.475,27.9707,29.2083,27.1333,27.9207,26.6623,26.954,2.77878,3.40879,1.96685,3.71664,2.64212,3.25255,2.41055
180207,1300,0.54,0.28,0.1,0.26,0.1,0.21,0.11,38.1667,44.0075,41.0833,38.75,39.424,48.674,52.424,1,4.24,1,28.8417,28.3537,29.725,28.4667,28.737,26.6037,26.5704,3.33894,3.44528,2.54097,3.64106,3.25909,4.71823,3.31259
180207,1400,0.54,0.3,0.1,0.19,0.1,0.16,0.11,36.6667,43.1733,40.25,38.5833,39.0068,47.6733,51.8399,1,3.82,1,29.2,28.2116,29.6083,28.3083,28.47,26.6283,26.7533,3.9159,3.44528,2.59254,4.38801,3.55059,4.92484,3.36752
180207,1500,0.54,0.26,0.1,0.18,0.1,0.15,0.12,37.0002,44.0059,40.8333,38.8333,39.5059,48.0059,51.2559,1,3.74,1,29.05,27.7862,29.35,27.6583,28.2757,26.5529,26.6279,3.66005,3.44528,2.7771,3.71664,3.29872,4.72721,3.35411
180207,1600,0.54,0.28,0.1,0.18,0.1,0.2,0.11,37,44.5884,41.25,39.5,40.1718,48.5051,54.0884,1,3.4,1,28.4276,26.9776,28.9167,27.1417,27.5276,26.0359,25.2943,3.49987,3.44528,2.51823,3.58685,3.60004,5.11271,3.51119
180207,1700,0.54,0.29,0.1,0.23,0.1,0.19,0.11,38.5833,45.6711,42.9167,40.1667,41.4211,49.75,57.0877,1,3.32,1,27.6,25.8772,27.7417,26.3,26.5189,25.1355,24.0522,3.13393,3.51683,2.55411,3.54015,3.10365,4.73051,2.95622
180207,1800,0.55,0.27,0.1,0.27,0.1,0.2,0.11,42.2537,49.4203,46.1667,41.9167,45.087,53.337,63.2537,1,3.32,1,25.7101,24.3351,26.15,25.075,24.9268,23.6351,21.6685,2.71898,3.40879,2.41311,2.91301,2.79376,4.09252,2.623
180207,1900,0.43,0.27,0.1,0.27,0.1,0.23,0.11,49.8333,56.0029,52.25,48.1667,51.6696,59.9196,71.4226,1,3.32,1,22.675,21.9265,24.1083,22.8083,22.2182,21.3098,19.0098,2.1779,2.37636,1.98852,1.79935,2.44325,3.1676,2.16395
180207,200,0.35,0.26,0.1,0.33,0.11,0.24,0.11,72.75,76.6682,70.8347,81.25,70.0018,77.1682,89.5015,1,4.43,1,16.75,16.5671,19.7504,17.25,17.3337,16.8087,13.2002,0.411567,0.420794,0.79369,0.422281,0.583389,0.224132,0.0632519
180207,2000,0.35,0.27,0.1,0.32,0.1,0.23,0.11,57.1667,61.6689,56.5833,54.8333,57.1689,65.4211,78.5876,1,3.32,1,20.2917,19.9844,22.5917,21.0167,20.4261,19.3844,16.9678,1.84763,1.82798,2.06376,1.64272,1.86971,2.56677,1.55154
180207,2100,0.35,0.32,0.1,0.33,0.11,0.24,0.11,61.5,64.4197,59.75,60.3333,60.9182,68.1697,82.5862,1,3.32,1,19.25,19.0007,21.85,19.75,19.284,18.434,15.4421,1.89816,1.3711,1.57042,1.16952,1.36562,1.61251,0.759471
180207,2200,0.35,0.34,0.1,0.36,0.1,0.19,0.11,65.5833,67.7515,62.8333,67.9167,63.334,72.5847,86.3347,1,3.32,1,18.2167,18.1421,21.0417,18.6417,18.6421,17.2337,14.2919,1.60291,1.12525,1.49261,1.12478,1.13045,1.19091,0.386437
180207,2300,0.35,0.3,0.1,0.36,0.1,0.18,0.11,69.3333,70.5833,64.5833,67.5,65.1667,74.6667,90.9167,1,3.9,1,17.3083,17.4417,20.5917,18.275,18.0417,16.8167,13.1583,0.846696,0.559224,1.23147,0.490742,0.825467,0.489138,0.353247
180207,300,0.32,0.26,0.1,0.26,0.13,0.25,0.11,74.6667,78.0911,73.0004,80.5,71.5833,76.3333,90.4167,1,4.82,1,16.0333,16.1,19.275,17.1333,16.6583,17.025,12.8167,0.351778,0.518662,0.759776,0.806514,0.620948,0.112222,0.0600133
180207,400,0.35,0.27,0.1,0.26,0.13,0.32,0.13,76.6667,78.8608,75.7773,82.75,73.3608,77.6111,91.2778,1,4.32,1,15.4083,15.8284,18.5977,16.625,15.7701,16.8319,12.6785,0.35944,0.420794,0.567429,0.876925,0.37179,0.433134,0.150942
180207,500,0.39,0.37,0.1,0.26,0.2,0.52,0.11,78.4167,80.1094,76.0004,83.4167,74.4429,78.1174,92.3596,1,4.15,1,14.9417,15.72,18.4083,16.45,15.4783,16.7315,12.0866,0.305989,0.420794,0.637615,0.876925,0.657391,0.251848,0.0273658
180207,600,0.51,0.46,0.1,0.28,0.29,0.82,0.25,78,77.5248,76.8333,84.3333,75.2748,79.3333,93.6917,1,4.24,1,15.0083,15.9781,18.0395,16.2833,15.2948,16.4979,12.2198,0.429289,0.733909,0.818219,1.31517,0.731871,0.437388,0.130972
180207,700,0.59,0.52,0.12,0.36,0.43,0.7,0.28,71.6667,68.3567,70.8333,72.8333,64.3567,71.4402,85.7734,1,3.99,1,17.3333,18.6559,19.6667,18.9083,19.0226,18.6725,14.7529,0.0670644,0.416253,0.908185,0.728261,0.111726,0.906739,0.301502
180207,800,0.52,0.53,0.1,0.34,0.37,0.51,0.13,61.5833,59.511,59.8333,58.8333,57.3443,62.5109,72.6052,1,3.57,1,20.025,21.2972,22.45,22.1833,21.3055,21.1138,18.2638,0.78733,0.980595,0.970417,2.33673,1.23098,1.23228,0.651769
180207,900,0.45,0.5,0.1,0.3,0.26,0.45,0.12,52,53.0936,54.9167,55.4167,50.6769,56.6769,64.9373,1,3.49,1,22.8,23.5051,24.4083,23.1583,23.6551,23.0051,21.2301,0.689421,0.980595,0.903472,2.69833,0.562136,1.24162,1.22973
180208,0,0.35,0.31,0.1,0.36,0.1,0.15,0.11,71.0833,74.6943,66.5,71.75,67.1943,75.1667,92.8611,1,3.74,1,16.9083,16.6986,20.2417,17.4,17.6069,16.7319,12.3368,0.639069,0.530313,0.445278,0.40664,0.486654,0.515321,0.0923729
180208,100,0.29,0.29,0.1,0.37,0.14,0.25,0.1,75.8333,76.7761,69.5262,73.75,70.2761,78.1096,94.6096,1,3.32,1,15.6417,16.1732,19.4982,17.1667,16.6065,15.9115,12.0533,0.963535,0.530313,1.06893,0.465625,1.06987,0.652633,0.239631
180208,1000,0.43,0.5,0.11,0.5,0.3,0.58,0.18,46.0833,48.4233,48.1667,48,44.5899,51.8399,57.8399,1,3.32,1,24.8417,25.2116,26.0833,24.3417,25.6533,24.22,24.4116,0.823931,1.10881,1.52116,2.69833,1.38219,2.17737,1.25963
180208,1100,0.28,0.36,0.1,0.52,0.17,0.45,0.16,39.75,44.7559,41.75,43.4167,39.8392,50.1725,52.1725,1,4.15,1,27.1333,26.9446,28.275,25.675,27.4196,24.8446,26.8446,2.00718,2.17317,1.35182,3.22419,1.79974,2.91797,1.56818
180208,1200,0.29,0.39,0.1,0.38,0.1,0.34,0.11,35.6667,41.5884,37.4167,39.5833,37.1718,46.2551,45.0884,1.79,4.65,1,28.625,27.8193,29.1833,26.6083,28.2109,25.9692,28.6193,2.86585,3.40879,2.14663,3.74432,2.74532,3.51028,1.90292
180208,1300,0.5,0.31,0.1,0.36,0.1,0.33,0.11,33.6667,37.5044,36.1667,36.0002,34.4211,42.6711,44.0044,1,4.32,1,29.15,28.5439,29.675,27.825,29.0439,26.8355,29.2689,2.6841,3.40879,2.18125,4.30663,2.78738,3.71293,2.33634
180208,1400,0.49,0.32,0.1,0.35,0.1,0.29,0.11,30.5,35.9203,33.3333,35,32.1703,36.337,45.2537,1,4.24,1,30.025,29.0018,30.1333,27.7182,29.3018,27.6185,28.3851,2.73337,3.40879,2.14192,4.15199,3.19864,4.03368,3.2646
180208,1500,0.47,0.28,0.1,0.32,0.1,0.25,0.11,29.6667,35.1696,32.3333,31.8333,31.3348,34.5029,45.6696,1,3.57,1,29.675,28.8932,29.9833,27.975,29.2515,27.5932,27.2182,3.49989,3.40879,2.74876,4.15199,3.12448,4.70739,3.2694
180208,1600,0.49,0.28,0.1,0.27,0.1,0.29,0.18,31.9167,34.3355,33.5,31.6667,32.0023,35.4189,49.5855,1,3.32,1,28.4333,28.0594,29.3583,27.4167,28.7428,27.3428,25.5844,3.79797,3.40879,2.66843,3.83247,3.27358,4.75501,3.6449
180208,1700,0.45,0.28,0.1,0.26,0.1,0.32,0.19,32.8333,36.0015,32.8333,30,33.8348,41.2515,52.5015,1,3.32,1,27.1417,26.5424,28.65,26.6167,27.5257,25.6924,23.984,3.70167,3.40879,2.37323,3.54015,3.14725,5.09747,3.1005
180208,1800,0.51,0.28,0.1,0.26,0.13,0.34,0.18,34.5833,43.0007,36.9167,31.75,38.2507,47.334,54.4174,1,3.32,1,25.4417,24.2754,26.7583,25.025,25.0171,23.8754,22.6504,3.20727,3.40879,2.24614,3.32405,3.0309,4.72634,2.35522
180208,1900,0.39,0.53,0.1,0.23,0.1,0.38,0.15,41.25,50.75,43.5,38.0833,44.5,52.8333,59.1667,1.23,3.32,1,22.8667,21.375,24.3167,22.8583,22.1083,21.5333,20.6333,1.84072,1.89207,1.8105,1.6154,2.41315,2.47645,1.62069
180208,200,0.3,0.3,0.1,0.36,0.16,0.35,0.11,77.75,79.7747,73.358,73.75,72.8579,78.7749,95,1,3.32,1,15.375,15.4198,18.6144,16.8417,15.7531,15.6698,11.7448,0.569418,0.518662,0.629406,0.342839,0.586225,0.522138,0.184014
180208,2000,0.35,0.38,0.11,0.25,0.11,0.38,0.17,48,55.3471,49,42.8333,49.1804,56.8472,64.1946,1,3.32,1,20.8583,19.7402,22.5917,21.4583,20.4651,19.9569,19.1153,1.52379,1.87034,2.1194,1.24774,1.90734,1.80536,1.32486
