FECHA (YYMMDD);HORA (HHMM);;
110127;0700;71,0833;
110127;0800;64,9165;
110127;0900;60,4167;
110127;1000;51,8333;
110127;1100;50;
110127;1200;45,6667;
110127;1300;40;
110127;1400;35,9167;
110127;1500;37;
110127;1600;36,9167;
110127;1700;35,4167;
110127;1800;38,5;
110127;1900;43,25;
110127;2000;45,8333;
110127;2100;44,3333;
110127;2200;44,8333;
110127;2300;47,3333;
110128;0000;51,3333;
110128;0100;52,3333;
110128;0200;55,0833;
110128;0300;59,3333;
110128;0400;62,0833;
110128;0500;63,0833;
110128;0600;62,25;
110128;0700;50,4167;
110128;0800;43,0833;
110128;0900;37,5;
110128;1000;34,6667;
110128;1100;34,25;
110128;1200;30,75;
110128;1300;27,0833;
110128;1400;23,0833;
110128;1500;21,9167;
110128;1600;22,0833;
110128;1700;22,9167;
110128;1800;26,0833;
110128;1900;30,5833;
110128;2000;33;
110128;2100;34,7;
110128;2200;;
110128;2300;37,1111;
110129;0000;42,5833;
110129;0100;47,0833;
110129;0200;48,9167;
110129;0300;52,9167;
110129;0400;54;
110129;0500;56,5;
110129;0600;56,9167;
110129;0700;47,0833;
110129;0800;41,0833;
110129;0900;37,9167;
110129;1000;35,3333;
110129;1100;34;
110129;1200;31,0833;
110129;1300;28,6667;
110129;1400;27,5833;
110129;1500;31,6667;
110129;1600;34,9167;
110129;1700;36,25;
110129;1800;37,9167;
110129;1900;39,75;
110129;2000;46,3333;
110129;2100;54,6667;
110129;2200;59,25;
110129;2300;62;
110130;0000;65,5833;
110130;0100;69,8333;
110130;0200;73;
110130;0300;77,4165;
110130;0400;80,5;
110130;0500;82,5;
110130;0600;81;
110130;0700;69,25;
110130;0800;57,9167;
110130;0900;47,75;
110130;1000;39,9167;
110130;1100;39,5;
110130;1200;39,0833;
110130;1300;35,5833;
110130;1400;31,3333;
110130;1500;26;
110130;1600;23,75;
110130;1700;24,4167;
110130;1800;27,75;
110130;1900;35,1667;
110130;2000;41,3333;
110130;2100;45,9167;
110130;2200;52,0833;
110130;2300;56,3333;
110131;0000;63,5833;
110131;0100;69,4165;
110131;0200;72,9165;
110131;0300;79,75;
110131;0400;84,0833;
110131;0500;82,1665;
110131;0600;80,3333;
110131;0700;69,5833;
110131;0800;56,25;
110131;0900;47,4167;
110131;1000;40,5;
110131;1100;34,25;
110131;1200;31,3333;
110131;1300;30,8333;
110131;1400;25,6667;
110131;1500;22,25;
110131;1600;23,6667;
110131;1700;26,9167;
110131;1800;32,5;
110131;1900;38,5;
110131;2000;44,4167;
110131;2100;48,1667;
110131;2200;48,5;
110131;2300;48,6667;
110201;0000;53,5833;
110201;0100;54,75;
110201;0200;57,4167;
110201;0300;60,4167;
110201;0400;62,8333;
110201;0500;65,3333;
110201;0600;64,75;
110201;0700;52,9167;
110201;0800;45;
110201;0900;39,6667;
110201;1000;34,1667;
110201;1100;27,6667;
110201;1200;22,8333;
110201;1300;21,3333;
110201;1400;16,3333;
110201;1500;16,9167;
110201;1600;17,3333;
110201;1700;20,5;
110201;1800;21,9167;
110201;1900;27,9167;
110201;2000;30,6667;
110201;2100;28,5;
110201;2200;28;
110201;2300;26,9167;
110202;0000;32,9167;
110202;0100;41;
110202;0200;43,1667;
110202;0300;46,5833;
110202;0400;49;
110202;0500;52,4167;
110202;0600;49,3333;
110202;0700;43,0833;
110202;0800;36,75;
110202;0900;31,4167;
110202;1000;28;
110202;1100;25,6667;
110202;1200;26,6667;
110202;1300;23,9167;
110202;1400;19,1667;
110202;1500;17,9167;
110202;1600;18,0833;
110202;1700;20,3333;
110202;1800;23,9167;
110202;1900;32,9167;
110202;2000;39,5;
110202;2100;42,9167;
110202;2200;48,1667;
110202;2300;54,9167;
110203;0000;58,5833;
110203;0100;65,8333;
110203;0200;72,75;
110203;0300;73,5833;
